material_id,formula_pretty,energy_above_hull,formation_energy_per_atom,is_stable,density,volume,nsites,band_gap,is_metal,theoretical,working_ion,framework_formula,n_possible_working_ions,pred_average_voltage,pred_max_delta_volume,volume_prediction_valid,pareto
mp-1211552,Li3Mn2(SeO3)4,0.0,-1.737886894058909,True,3.63691076573232,583.0812018192734,42,0.7033047623927575,False,True,Li,Mn(SeO3)2,1,4.1881256,0.08598875254392624,True,False
mp-1173936,Li3Mn2CoO6,0.03806763437500482,-1.9839172429885068,False,4.247676374809321,111.66048182473298,12,0.0,True,True,Li,Mn2CoO6,1,3.5828779,0.08598875254392624,True,False
mp-1173950,Li3Mn2CoO6,0.04731769687500531,-1.9746671804885068,False,4.167875815132233,113.79839795723278,12,1.1193,False,True,Li,Mn2CoO6,1,3.5828779,0.08598875254392624,True,False
mp-1173959,Li3Mn2CoO6,0.04700954854167261,-1.9749753288218397,False,4.163054950100986,113.93017779773444,12,1.0324999999999998,False,True,Li,Mn2CoO6,1,3.5828779,0.08598875254392624,True,False
mp-1173968,Li3Mn2CoO6,0.046003160208338834,-1.9759817171551735,False,4.249518963667384,223.22413181440166,24,0.0,True,True,Li,Mn2CoO6,1,3.5828779,0.08598875254392624,True,False
mp-1173988,Li3Mn2CoO6,0.04279330604167253,-1.9791915713218398,False,4.151122124083136,114.2576817711675,12,0.387,False,True,Li,Mn2CoO6,1,3.5828779,0.08598875254392624,True,False
mp-1275606,Li3Mn2CoO6,0.02236898645833918,-1.9996158909051729,False,4.206023586520718,225.53253964944568,24,0.8129999999999997,False,True,Li,Mn2CoO6,1,3.5828779,0.08598875254392624,True,False
mp-1275688,Li3Mn2CoO6,0.04669901729167236,-1.9752858600718397,False,4.169416895156743,227.51267267022158,24,0.8526000000000002,False,True,Li,Mn2CoO6,1,3.5828779,0.08598875254392624,True,False
mp-1304294,Li3Mn2CoO6,0.020599040208338693,-2.001385837155173,False,4.251761650506496,111.55319362510424,12,0.9128000000000003,False,True,Li,Mn2CoO6,1,3.5828779,0.08598875254392624,True,False
mp-1304514,Li3Mn2CoO6,0.04693146520833924,-1.9750534121551724,False,4.17005653968388,227.4777745256658,24,0.15339999999999998,False,True,Li,Mn2CoO6,1,3.5828779,0.08598875254392624,True,False
mp-1306526,Li3Mn2CoO6,0.025839933125006098,-1.996144944238506,False,4.234166839530034,224.03349165116407,24,1.2429000000000006,False,True,Li,Mn2CoO6,1,3.5828779,0.08598875254392624,True,False
mp-1310833,Li3Mn2CoO6,0.04939616270833813,-1.9725887146551735,False,4.164423902813312,227.78545206520792,24,0.47250000000000014,False,True,Li,Mn2CoO6,1,3.5828779,0.08598875254392624,True,False
mp-754791,Li3Mn2Fe(BO3)3,0.002692058888888127,-2.451327890186782,False,3.21773932469392,374.62865156999743,36,3.0229,False,True,Li,Mn2Fe(BO3)3,1,3.3646266,0.08598875254392624,True,False
mp-774378,Li3Mn2Fe(BO3)3,0.004066909722221013,-2.4499530393534497,False,3.2110236641405616,375.41216459283896,36,2.6337,False,True,Li,Mn2Fe(BO3)3,1,3.3646266,0.08598875254392624,True,False
mp-778493,Li3Mn2Fe(BO3)3,0.004823786666666052,-2.449196162409004,False,3.2117052164404125,375.3324988056862,36,2.6594999999999995,False,True,Li,Mn2Fe(BO3)3,1,3.3646266,0.08598875254392624,True,False
mp-778859,Li3Mn2Fe(BO3)3,0.004212725277777274,-2.4498072237978925,False,3.213330236582794,375.1426886007762,36,2.6271,False,True,Li,Mn2Fe(BO3)3,1,3.3646266,0.08598875254392624,True,False
mp-779006,Li3Mn2Fe(BO3)3,0.004640543888887905,-2.4493794051867823,False,3.2062048336700455,375.97639790655137,36,2.6426999999999996,False,True,Li,Mn2Fe(BO3)3,1,3.3646266,0.08598875254392624,True,False
mp-779087,Li3Mn2Fe(BO3)3,0.0042045316666659005,-2.4498154174090043,False,3.210730540430898,375.4464378540026,36,2.6445,False,True,Li,Mn2Fe(BO3)3,1,3.3646266,0.08598875254392624,True,False
mp-779888,Li3Mn2Fe(BO3)3,0.004704129999998585,-2.4493158190756716,False,3.2112596328741434,375.3845786785319,36,2.6541999999999994,False,True,Li,Mn2Fe(BO3)3,1,3.3646266,0.08598875254392624,True,False
mp-779905,Li3Mn2Fe(BO3)3,0.00474839277777761,-2.4492715562978926,False,3.220151475960918,374.3480247164831,36,2.6487000000000003,False,True,Li,Mn2Fe(BO3)3,1,3.3646266,0.08598875254392624,True,False
mp-780294,Li3Mn2Fe(BO3)3,0.004511553333331975,-2.449508395742338,False,3.216253667931523,374.8017006037668,36,2.6411000000000002,False,True,Li,Mn2Fe(BO3)3,1,3.3646266,0.08598875254392624,True,False
mp-780297,Li3Mn2Fe(BO3)3,0.004684451111112153,-2.4493354979645585,False,3.3928931968985085,355.2889154942345,36,2.6528,False,True,Li,Mn2Fe(BO3)3,1,3.3646266,0.08598875254392624,True,False
mp-1173947,Li3Mn2O5,0.022656905999987487,-2.1493587175862077,False,3.8634820698806345,181.11593779157567,20,1.2586999999999997,False,True,Li,Mn2O5,1,3.733864,0.08598875254392624,True,False
mp-1173952,Li3Mn2O5,0.022786131999987802,-2.1492294915862074,False,3.869999662290309,180.81091454495274,20,1.4069000000000003,False,True,Li,Mn2O5,1,3.733864,0.08598875254392624,True,False
mp-1173962,Li3Mn2O5,0.021640222999987913,-2.1503754005862077,False,3.866080380809528,180.99421359698917,20,1.2723,False,True,Li,Mn2O5,1,3.733864,0.08598875254392624,True,False
mp-1173969,Li3Mn2O5,0.04617642699998825,-2.1258391965862073,False,3.803582455594715,183.96818956773748,20,0.9598,False,True,Li,Mn2O5,1,3.733864,0.08598875254392624,True,False
mp-1173987,Li3Mn2O5,0.04304988349998684,-2.1289657400862083,False,3.860283747589223,181.26599596839503,20,0.5742000000000003,False,True,Li,Mn2O5,1,3.733864,0.08598875254392624,True,False
mp-1174015,Li3Mn2O5,0.047992715999988,-2.1240229075862076,False,3.840252366889199,182.21150887387972,20,0.005900000000000016,False,True,Li,Mn2O5,1,3.733864,0.08598875254392624,True,False
mp-32017,Li3Mn3(PO4)4,0.03942078596150278,-2.49953064201402,False,3.145737300164239,597.044351655826,52,0.6178999999999999,False,True,Li,Mn3(PO4)4,1,4.371346,0.08598875254392624,True,False
mp-704962,Li3Mn3(PO4)4,0.04881185192304116,-2.490139576052482,False,3.1903856136377056,588.6889280178985,52,0.3909,False,True,Li,Mn3(PO4)4,1,4.371346,0.08598875254392624,True,False
mp-759320,Li3Mn3(PO4)4,0.02853463096150133,-2.5104167970140217,False,2.865661115456192,983.0949706820722,78,0.8985000000000001,False,True,Li,Mn3(PO4)4,1,4.371346,0.08598875254392624,True,False
mp-1299593,Li3Mn3TeO8,0.04396483508333837,-2.0185809233639844,False,4.301586525602987,340.6573488071782,30,0.8439000000000005,False,True,Li,Mn3TeO8,1,3.6344624,0.08598875254392624,True,False
mp-1302799,Li3Mn3TeO8,0.042323869750005905,-2.0202218886973173,False,4.29679595845167,341.03715318253853,30,0.8445,False,True,Li,Mn3TeO8,1,3.6344624,0.08598875254392624,True,False
mp-1311690,Li3Mn3TeO8,0.045747429750005786,-2.016798328697318,False,4.331963799374467,338.26853809078295,30,0.8273999999999999,False,True,Li,Mn3TeO8,1,3.6344624,0.08598875254392624,True,False
mp-1313661,Li3Mn3TeO8,0.04863687141667139,-2.0139088870306514,False,4.303806921413157,340.4815987877637,30,0.7950000000000004,False,True,Li,Mn3TeO8,1,3.6344624,0.08598875254392624,True,False
mp-776472,Li3Mn4(BO3)4,0.04763800576086297,-2.4617736681909053,False,3.149608235143137,250.85798717257745,23,0.04989999999999983,False,True,Li,MnBO3,1,3.4574318,0.08598875254392624,True,False
mp-777271,Li3Mn4(BO3)4,0.04610831112318259,-2.463303362828586,False,3.157978533128947,750.5792461489667,69,0.36729999999999996,False,True,Li,MnBO3,1,3.4574318,0.08598875254392624,True,False
mp-777301,Li3Mn4(BO3)4,0.04703309431158864,-2.46237857964018,False,3.1542929202308483,751.4562555519011,69,0.2843000000000002,False,True,Li,MnBO3,1,3.4574318,0.08598875254392624,True,False
mp-780335,Li3Mn4(BO3)4,0.04698305945651704,-2.462428614495252,False,3.1486154199671024,501.8741744321615,46,0.0,True,True,Li,MnBO3,1,3.4574318,0.08598875254392624,True,False
mp-780509,Li3Mn4(BO3)4,0.044449646630429385,-2.464962027321339,False,3.1367232741702256,503.7769118853444,46,0.17179999999999995,False,True,Li,MnBO3,1,3.4574318,0.08598875254392624,True,False
mp-780571,Li3Mn4(BO3)4,0.040474603369560214,-2.4689370705822085,False,3.131417040276826,504.63056953942737,46,0.46619999999999995,False,True,Li,MnBO3,1,3.4574318,0.08598875254392624,True,False
mp-780655,Li3Mn4(BO3)4,0.04906525576086551,-2.460346418190904,False,3.133147542227334,504.3518516772444,46,0.0,True,True,Li,MnBO3,1,3.4574318,0.08598875254392624,True,False
mp-780668,Li3Mn4(BO3)4,0.041761222717386914,-2.4676504512343826,False,3.13130961139123,252.3239411956906,23,0.6231000000000002,False,True,Li,MnBO3,1,3.4574318,0.08598875254392624,True,False
mp-780669,Li3Mn4(BO3)4,0.04794119902173399,-2.4614704749300356,False,3.132940128672919,504.3852418493944,46,0.0,True,True,Li,MnBO3,1,3.4574318,0.08598875254392624,True,False
mp-780674,Li3Mn4(BO3)4,0.04863389293477738,-2.4607777810169913,False,3.142028804574979,502.926250134781,46,0.043300000000000116,False,True,Li,MnBO3,1,3.4574318,0.08598875254392624,True,False
mp-780850,Li3Mn4(BO3)4,0.04293113249999436,-2.4664805414517743,False,3.139893425788484,503.26828022946165,46,0.029900000000000038,False,True,Li,MnBO3,1,3.4574318,0.08598875254392624,True,False
mp-781598,Li3Mn4(BO3)4,0.04449780576086404,-2.464913868190905,False,3.141868500183618,502.9519104341928,46,0.2206999999999999,False,True,Li,MnBO3,1,3.4574318,0.08598875254392624,True,False
mp-781957,Li3Mn4(BO3)4,0.045388880760864225,-2.464022793190904,False,3.1393739232974447,503.35156088720674,46,0.03970000000000007,False,True,Li,MnBO3,1,3.4574318,0.08598875254392624,True,False
mp-849264,Li3Mn4(BO3)4,0.04802243880434176,-2.4613892351474265,False,3.1216460506241304,506.2101016175174,46,0.0,True,True,Li,MnBO3,1,3.4574318,0.08598875254392624,True,False
mp-850786,Li3Mn4(BO3)4,0.04803391771738674,-2.461377756234383,False,3.1235216974616553,505.90612697985324,46,0.0,True,True,Li,MnBO3,1,3.4574318,0.08598875254392624,True,False
mp-851091,Li3Mn4(BO3)4,0.04834322445651651,-2.4610684494952517,False,3.134097433220857,504.19899131100397,46,0.03550000000000009,False,True,Li,MnBO3,1,3.4574318,0.08598875254392624,True,False
mp-1177638,Li3Mn4(BO3)4,0.04752791923912447,-2.461883754712644,False,3.1341047541617177,504.1978135549023,46,0.0,True,True,Li,MnBO3,1,3.4574318,0.08598875254392624,True,False
mp-777320,Li3Mn4F19,0.048219866778852705,-2.591603415066312,False,2.931880946166487,681.3978658729204,52,1.3967,False,True,Li,Mn4F19,1,4.6819215,0.08598875254392624,True,False
mp-753674,Li3Mn4O8,0.02657652433334068,-2.0957607931149433,False,4.022280345974713,304.3176820080049,30,0.7442000000000002,False,True,Li,MnO2,1,3.1089923,0.08598875254392624,True,False
mp-1045540,Li3Mn4O8,0.03736710400000742,-2.0849702134482766,False,4.049491870982463,151.13637343546623,15,0.4809000000000001,False,True,Li,MnO2,1,3.1089923,0.08598875254392624,True,False
mp-1177609,Li3Mn5(PO4)6,0.049014320526312716,-2.459863457697691,False,2.7119694406346877,1059.697189903455,76,0.2808999999999999,False,True,Li,Mn5(PO4)6,1,4.2701364,0.08598875254392624,True,False
mp-774662,Li3Mn5Cr3O16,0.009054339567901692,-2.1280222992464877,False,4.062362210343376,289.19577368474364,27,1.3377999999999999,False,True,Li,Mn5Cr3O16,1,3.6036477,0.08598875254392624,True,False
mp-531365,Li3Mn8O16,0.03182563855864107,-1.9855160356832702,False,4.028403652735129,590.5434155952339,54,0.0,True,True,Li,MnO2,1,3.1089923,0.08598875254392624,True,False
mp-1222510,Li3MnCoNiO6,0.04906116708333741,-1.8258960048275863,False,4.444532880388622,108.11788713775717,12,1.1081000000000003,False,True,Li,MnCoNiO6,1,3.699974,0.08598875254392624,True,False
mp-1173984,Li3MnCoO5,0.04906843249999948,-1.957263113793104,False,4.004442561644974,178.05384209503217,20,1.7259000000000002,False,True,Li,MnCoO5,1,3.705537,0.08598875254392624,True,False
mp-850930,Li3MnF5,0.0479266323611105,-3.0504982915756704,False,2.9544047732214933,767.7813994837398,72,2.6548,False,True,Li,MnF5,1,4.5707955,0.08598875254392624,True,False
mp-777780,Li3MnF6,0.022941704500004434,-3.006971134293104,False,2.829493625792531,222.71809826086402,20,1.3675,False,True,Li,MnF6,1,4.16796,0.08598875254392624,True,False
mp-755332,Li3MnFe2(BO3)3,0.0044731795833286014,-2.3886071039128347,False,3.2541869152916405,371.3583282686265,36,2.7735000000000003,False,True,Li,MnFe2(BO3)3,1,3.2918844,0.08598875254392624,True,False
mp-774348,Li3MnFe2(BO3)3,0.006200621805549922,-2.386879661690613,False,3.2477039577253914,372.09962129144407,36,2.8263,False,True,Li,MnFe2(BO3)3,1,3.2918844,0.08598875254392624,True,False
mp-774373,Li3MnFe2(BO3)3,0.0062313601388837014,-2.3868489233572796,False,3.4432618186934794,350.9664603997169,36,2.7431,False,True,Li,MnFe2(BO3)3,1,3.2918844,0.08598875254392624,True,False
mp-777431,Li3MnFe2(BO3)3,0.005685954027772944,-2.3873943294683904,False,3.2496385735278763,371.8780982539859,36,2.7981,False,True,Li,MnFe2(BO3)3,1,3.2918844,0.08598875254392624,True,False
mp-778271,Li3MnFe2(BO3)3,0.0057873751388841654,-2.387292908357279,False,3.2480783843761043,372.0567270018229,36,2.7535,False,True,Li,MnFe2(BO3)3,1,3.2918844,0.08598875254392624,True,False
mp-778723,Li3MnFe2(BO3)3,0.006267559305549675,-2.386812724190614,False,3.2468036084296665,372.2028057375557,36,2.7702999999999998,False,True,Li,MnFe2(BO3)3,1,3.2918844,0.08598875254392624,True,False
mp-778821,Li3MnFe2(BO3)3,0.005699700972217059,-2.3873805825239467,False,3.251931257159683,371.61591595015733,36,2.7687999999999997,False,True,Li,MnFe2(BO3)3,1,3.2918844,0.08598875254392624,True,False
mp-779446,Li3MnFe2(BO3)3,0.005833513472217611,-2.3872467700239457,False,3.244697273219938,372.44442577445574,36,2.7882,False,True,Li,MnFe2(BO3)3,1,3.2918844,0.08598875254392624,True,False
mp-780474,Li3MnFe2(BO3)3,0.006492032916662005,-2.3865882505795017,False,3.252236167089255,371.58107549671587,36,2.8421,False,True,Li,MnFe2(BO3)3,1,3.2918844,0.08598875254392624,True,False
mp-756408,Li3MnO3,0.016778587142857404,-2.100974783990147,False,2.969143287309336,276.8570480797165,28,1.3918,False,True,Li,MnO3,1,3.8970454,0.08598875254392624,True,False
mp-1199210,Li3MnP2(O3F2)2,0.0,-2.8025025071697978,True,2.7375184446447065,751.4347100368286,64,1.7227000000000001,False,False,Li,MnP2(O3F2)2,1,3.8762038,0.08598875254392624,True,False
mp-780319,Li3MnP2H2O9,0.037398278088234704,-2.3635849085127507,False,2.709918984088632,347.7052769677331,34,0.8976,False,True,Li,MnP2H2O9,1,3.847408,0.08598875254392624,True,False
mp-775205,Li3MnP2HO8,0.03532155933333492,-2.513076170397783,False,2.9387380986734004,602.8236584033783,60,4.1739999999999995,False,True,Li,MnP2HO8,1,3.772895,0.08598875254392624,True,False
mp-763832,Li3MnPCO7,0.04880427384615427,-2.419713621736453,False,2.6134668824563114,586.4316975420007,52,3.7331000000000003,False,True,Li,MnPCO7,1,3.6701224,0.08598875254392624,True,False
mp-771340,Li3MnPCO7,0.04733827346153863,-2.421179622121069,False,2.6554373149383523,577.1628694553597,52,3.8050999999999995,False,True,Li,MnPCO7,1,3.6701224,0.08598875254392624,True,False
mp-775267,Li3MnV(PO4)3,0.03303859343750126,-2.63664485034298,False,2.89966984698143,942.8735452820732,80,0.3627,False,True,Li,MnV(PO4)3,1,3.7723784,0.08598875254392624,True,False
mp-777882,Li3MnV(PO4)3,0.04959366093750184,-2.6200897828429794,False,2.877750054682607,475.02770164527874,40,0.38480000000000025,False,True,Li,MnV(PO4)3,1,3.7723784,0.08598875254392624,True,False
mp-778471,Li3MnV(PO4)3,0.03106149918750134,-2.6386219445929804,False,3.017296346214312,906.1164947225626,80,0.6243000000000003,False,True,Li,MnV(PO4)3,1,3.7723784,0.08598875254392624,True,False
mp-778607,Li3MnV(PO4)3,0.03747237281250193,-2.63221107096798,False,3.036254264455342,900.4588386346326,80,0.06810000000000027,False,True,Li,MnV(PO4)3,1,3.7723784,0.08598875254392624,True,False
mp-779038,Li3MnV(PO4)3,0.0292789625625014,-2.64040448121798,False,3.00685030562796,909.264416540326,80,0.6344999999999998,False,True,Li,MnV(PO4)3,1,3.7723784,0.08598875254392624,True,False
mp-780675,Li3MnV(PO4)3,0.0318618105625017,-2.6378216332179796,False,3.0117417072511485,907.7876705656413,80,0.49070000000000014,False,True,Li,MnV(PO4)3,1,3.7723784,0.08598875254392624,True,False
mp-1177542,Li3MnV(PO4)3,0.031746029562500944,-2.637937414217981,False,3.0149955621554296,906.8079645252769,80,0.5447,False,True,Li,MnV(PO4)3,1,3.7723784,0.08598875254392624,True,False
mp-1177546,Li3MnV(PO4)3,0.026348862062500977,-2.6433345817179807,False,2.923152314893411,935.2991887699839,80,0.6126999999999998,False,True,Li,MnV(PO4)3,1,3.7723784,0.08598875254392624,True,False
mp-1177560,Li3MnV(PO4)3,0.0306157888125016,-2.63906765496798,False,2.892294999648168,945.2777082225316,80,0.3131999999999999,False,True,Li,MnV(PO4)3,1,3.7723784,0.08598875254392624,True,False
mp-1177564,Li3MnV(PO4)3,0.03130241168750114,-2.6383810320929806,False,3.012858205900295,907.4512645223986,80,0.5853000000000002,False,True,Li,MnV(PO4)3,1,3.7723784,0.08598875254392624,True,False
mp-1177572,Li3MnV(PO4)3,0.03263531556250143,-2.6370481282179803,False,2.8945838470667145,944.5302444914437,80,0.2549000000000001,False,True,Li,MnV(PO4)3,1,3.7723784,0.08598875254392624,True,False
mp-1177577,Li3MnV(PO4)3,0.032386961312501406,-2.6372964824679803,False,3.0105487858034365,908.1473788644382,80,0.5802,False,True,Li,MnV(PO4)3,1,3.7723784,0.08598875254392624,True,False
mp-1177579,Li3MnV(PO4)3,0.02902613706250179,-2.64065730671798,False,2.922738817154793,935.431511267368,80,0.33130000000000015,False,True,Li,MnV(PO4)3,1,3.7723784,0.08598875254392624,True,False
mp-1177586,Li3MnV(PO4)3,0.030557385312500962,-2.6391260584679808,False,2.8969238730268203,943.7672885460722,80,0.6335,False,True,Li,MnV(PO4)3,1,3.7723784,0.08598875254392624,True,False
mp-1177601,Li3MnV(PO4)3,0.024201899437501062,-2.64548154434298,False,2.9234866560888673,935.1922243519213,80,0.4852000000000003,False,True,Li,MnV(PO4)3,1,3.7723784,0.08598875254392624,True,False
mp-1177616,Li3MnV(PO4)3,0.028350197312501102,-2.6413332464679806,False,2.9184401662618624,936.8093341015211,80,0.49029999999999996,False,True,Li,MnV(PO4)3,1,3.7723784,0.08598875254392624,True,False
mp-1177669,Li3MnV(PO4)3,0.02416607218750233,-2.6455173715929794,False,2.879501321024395,949.477594890725,80,0.12309999999999999,False,True,Li,MnV(PO4)3,1,3.7723784,0.08598875254392624,True,False
mp-1177684,Li3MnV(PO4)3,0.03500406856250127,-2.63467937521798,False,2.8884938771808826,946.5216493514827,80,0.03980000000000006,False,True,Li,MnV(PO4)3,1,3.7723784,0.08598875254392624,True,False
mp-1666401,Li3MnV4O12,0.04978171400000786,-2.379801367146552,False,2.9288293513162738,534.6689960217157,40,1.3841,False,True,Li,MnV4O12,1,3.6208107,0.08598875254392624,True,False
mp-26519,Li3Mo(PO4)2,0.029429353392855795,-2.5898892563775524,False,3.480984728381249,585.2330614506673,56,4.1142,False,True,Li,Mo(PO4)2,1,3.8638244,0.08598875254392624,True,False
mp-2251,Li3N,0.0,-0.48250142218750014,True,1.329645116620702,43.49737902678387,4,0.9840000000000001,False,False,Li,N2,1,2.5099475,7.897042751312256,True,False
mp-2341,Li3N,0.003927161250000033,-0.4785742609375001,False,1.7181645426643288,67.32309528292032,8,1.218,False,False,Li,N2,1,2.5099475,6.482930660247803,True,False
mp-1177575,Li3Nb(FeO2)4,0.04018570921875053,-2.059122376874999,False,4.696793550118089,164.43650715799703,16,1.9741,False,True,Li,Nb(FeO2)4,1,3.335494,0.08598875254392624,True,False
mp-1222641,Li3Nb4CuO12,0.031938102874997654,-2.722790548500001,False,4.791927875801494,224.54600505538562,20,1.0371000000000001,False,True,Li,Nb4CuO12,1,2.476436,0.08598875254392624,True,False
mp-31488,Li3NbO4,0.0,-2.7170967846874996,True,3.9598850028697385,298.11228727832986,32,3.7757,False,False,Li,NbO4,1,3.045987,0.08598875254392624,True,False
mp-755309,Li3NbS4,0.007749648684209021,-1.3902203049999997,False,1.8144344207903107,221.46450439289072,8,2.7598,False,True,Li,NbS4,1,1.5967969,1.371653437614441,True,False
mp-769032,Li3NbS4,0.0015491655592088094,-1.396420788125,False,2.932270036072238,548.1525436749763,32,1.4084000000000003,False,True,Li,NbS4,1,1.5967969,0.08598875254392624,True,False
mp-15362,Li3Nd2(BO3)3,0.005263666764705022,-3.088789137941177,False,4.48068539901267,720.0516962016217,68,4.7523,False,False,Li,Nd2(BO3)3,1,2.0100412,0.08598875254392624,True,False
mp-677627,Li3Nd3(TeO6)2,0.0,-2.7225383996666666,True,5.830936829946998,1026.0560136597605,80,3.1313999999999997,False,True,Li,Nd3(TeO6)2,1,2.5522714,0.08598875254392624,True,False
mp-557717,Li3Nd3(WO6)2,0.0,-2.972712194625,True,6.666581625351733,1009.5095081312691,80,3.1808,False,False,Li,Nd3(WO6)2,1,1.6357979,0.08598875254392624,True,False
mp-8406,Li3NdAs2,0.0,-1.1683528804166674,True,4.719477022772995,110.79985487799354,6,0.035800000000000054,False,True,Li,NdAs2,1,0.053762555,4.002608776092529,True,False
mp-1018769,Li3NdSb2,0.0,-1.0014931362500004,True,5.055174498277063,134.21324144318243,6,0.0,True,False,Li,NdSb2,1,0.1037637,3.863407850265503,True,False
mp-770786,Li3Ni(BO3)2,0.049782941111116585,-2.2869838511111116,False,3.040666654489271,430.6292986907031,48,0.01849999999999996,False,True,Li,Ni(BO3)2,1,4.605256,0.08598875254392624,True,False
mp-1222560,Li3Ni11As7,0.0,-0.4200929489285705,True,7.17042609326723,275.79095137681907,21,0.0,True,True,Li,Ni11As7,1,0.21481578,9.223697662353516,True,False
mp-753703,Li3Ni2O2F3,0.034348318000000155,-2.3515230745,False,4.199766024714102,179.66753396646382,20,2.2142,False,True,Li,Ni2O2F3,1,4.4816465,0.08598875254392624,True,False
mp-1102490,Li3Ni2SbO6,0.0,-1.9143695316666676,True,5.0682201573915835,116.62788197014797,12,2.8087110464841527,False,False,Li,Ni2SbO6,1,3.912182,0.08598875254392624,True,False
mp-770486,Li3Ni2SnO6,0.03067406131944761,-1.784013984166667,False,5.029837394147734,233.02190199493822,24,0.0,True,True,Li,Ni2SnO6,1,4.023237,0.08598875254392624,True,False
mp-1289276,Li3Ni2SnO6,0.029587886736114122,-1.7851001587500008,False,5.033925040983869,232.8326835952432,24,0.3442000000000003,False,True,Li,Ni2SnO6,1,4.023237,0.08598875254392624,True,False
mp-1292604,Li3Ni2SnO6,0.02889716881944704,-1.7857908766666675,False,5.0212309434332525,233.42130436011664,24,0.3567999999999998,False,True,Li,Ni2SnO6,1,4.023237,0.08598875254392624,True,False
mp-753329,Li3Ni3OF7,0.03750143303571285,-2.4916036789285707,False,3.762802473712781,305.2864052854624,28,3.5292999999999997,False,True,Li,Ni3OF7,1,4.9063497,0.08598875254392624,True,False
mp-752750,Li3Ni4O4F3,0.04563562357142725,-2.0065825996428575,False,4.899204957932788,127.64140976991871,14,2.2384,False,True,Li,Ni4O4F3,1,4.4116864,0.08598875254392624,True,False
mp-754956,Li3Ni4SbO8,0.04494584125000056,-1.6953526324999997,False,5.482550340281829,153.0594988400798,16,1.6713000000000005,False,True,Li,Ni4SbO8,1,3.5923798,0.08598875254392624,True,False
mp-755223,Li3Ni4SnO8,0.01814380630208401,-1.6473935528124999,False,5.47781216934434,152.2673172250584,16,0.0,True,True,Li,Ni4SnO8,1,3.6224613,0.08598875254392624,True,False
mp-756159,Li3Ni5O8,0.011688770625000622,-1.4163260287499995,False,5.1901455590397925,141.50505912612016,16,0.0,True,True,Li,Ni5O8,1,4.0324597,0.08598875254392624,True,False
mp-758143,Li3Ni5O8,0.011582087083333192,-1.4164327122916671,False,5.207918246519246,423.06646500986784,48,0.0,True,True,Li,Ni5O8,1,4.0324597,0.08598875254392624,True,False
mp-2767662,Li3Ni5O8,0.0021255521874987693,-1.4822497487500002,False,5.397487531794966,136.06920810447082,16,0.0,True,True,Li,Ni5O8,1,4.0324597,0.08598875254392624,True,False
mp-771015,Li3NiAsCO7,0.04733123230769376,-1.9852352494230767,False,3.2696556863973236,565.647291486347,52,3.3238999999999996,False,True,Li,NiAsCO7,1,4.357332,0.08598875254392624,True,False
mp-1211465,Li3NiF6,0.0,-2.6803450264999995,True,3.332615776200985,385.6737829529617,40,0.9414,False,True,Li,NiF6,1,4.8017554,0.08598875254392624,True,False
mp-773516,Li3NiO3,0.023292737619048154,-1.716244253571428,False,3.030585179045434,279.4747055740574,28,1.4143999999999999,False,True,Li,NiO3,1,3.712111,0.08598875254392624,True,False
mp-752550,Li3NiOF3,0.047341250624999276,-2.6304766649999998,False,3.5968019994334557,281.63962311088954,32,1.9121000000000001,False,True,Li,NiOF3,1,4.1877694,0.08598875254392624,True,False
mp-771345,Li3NiPCO7,0.04534965942307867,-2.2851815701648337,False,2.869737611743714,542.754664661799,52,3.7963000000000005,False,True,Li,NiPCO7,1,4.4683504,0.08598875254392624,True,False
mp-736,Li3P,0.0,-0.8093607869940476,True,1.4784207085080618,116.35462957137251,8,0.6996000000000002,False,False,Li,P,1,0.98486775,5.407495975494385,True,False
mp-757576,Li3P2WO9,0.04875511433333468,-2.568384017785714,False,3.9108777187615393,697.3635069486706,60,3.3444000000000003,False,True,Li,P2WO9,1,3.5586307,0.08598875254392624,True,False
mp-28336,Li3P7,0.0,-0.4260960960833316,True,2.01602910731058,782.9438513326726,40,1.7927,False,False,Li,P,1,0.98486775,0.08598875254392624,True,False
mp-2878,Li3PO4,0.0024853862500000545,-2.750740796205357,False,2.4859584494768927,309.38741088311605,32,5.7279,False,False,Li,PO4,1,4.0861363,0.08598875254392624,True,False
mp-13725,Li3PO4,0.0,-2.753226182455357,True,2.5354446605161662,151.67443017472192,16,5.818099999999999,False,False,Li,PO4,1,4.0861363,0.08598875254392624,True,False
mp-985583,Li3PS4,0.0,-1.1817728621428567,True,1.8542669892124035,644.980015636747,32,2.8095035353998923,False,True,Li,PS4,1,2.2593367,0.08598875254392624,True,False
mp-1097036,Li3PS4,0.013829766249999764,-1.167943095892857,False,1.8646779651644652,641.378926570538,32,2.8219000000000003,False,True,Li,PS4,1,2.2593367,0.08598875254392624,True,False
mp-2646995,Li3PS4,0.007420595312500389,-1.1743522668303563,False,1.8744244009785518,159.510987889477,8,2.9579000000000004,False,True,Li,PS4,1,2.2593367,0.08598875254392624,True,False
mp-30760,Li3Pb,0.0019604210000014888,-0.3215976724999994,False,5.188162087387428,72.98174068864049,4,0.0,True,False,Li,Pb,1,0.34664395,4.9121174812316895,True,False
mp-13772,Li3Pr2(BO3)3,0.0,-3.0807718174019603,True,4.350985270333476,731.3356346769252,68,4.7278,False,False,Li,Pr2(BO3)3,1,2.15357,0.08598875254392624,True,False
